,specz_redshift
11889,0.0709799975
11890,0.095380947
11891,0.126389995
11892,0.27500999
11893,0.455799997
11894,0.340070009
11895,0.447310001
11896,0.09014
11897,0.450599998
11898,0.188930005
11899,0.10509
11900,0.169100001
11901,0.180219993
11902,0.160400003
11903,0.0834899992
11904,0.136329994
11905,0.378140002
11906,0.351929992
11907,0.0300200004
11908,0.199000001
11909,0.0816999972
11910,0.302949995
11911,0.495209992
11912,0.261299998
11913,0.437640011
11914,0.15106
11915,0.46153
11916,0.250649989
11917,0.225679994
11918,0.448029995
11919,0.390700012
11920,0.243699998
11921,0.117760003
11922,0.350239992
11923,0.0467600003
11924,0.286879987
11925,0.101290002
11926,0.282900006
11927,0.242109999
11928,0.094630003
11929,0.466069996
11930,0.292970002
11931,0.352388322
11932,0.483330011
11933,0.167490005
11934,0.0462399982
11935,0.10458
11936,0.306300014
11937,0.468840003
11938,0.213469997
11939,0.152250007
11940,0.261519998
11941,0.353439987
11942,0.330760002
11943,0.209989995
11944,0.281219989
11945,0.126509994
11946,0.208220005
11947,0.0134899998
11948,0.136010006
11949,0.495400012
11950,0.146259993
11951,0.181079999
11952,0.0847200006
11953,0.493279994
11954,0.379979998
11955,0.189649999
11956,0.208430007
11957,0.376357406
11958,0.178670004
11959,0.275139987
11960,0.357679993
11961,0.487199992
11962,0.414162099
11963,0.155530006
11964,0.0863099992
11965,0.177509993
11966,0.347759992
11967,0.477840006
11968,0.253490001
11969,0.253740013
11970,0.462099999
11971,0.29855001
11972,0.207149997
11973,0.150690004
11974,0.0608499981
11975,0.472979993
11976,0.196290001
11977,0.12246
11978,0.200870007
11979,0.344610006
11980,0.403519988
11981,0.471069992
11982,0.142199993
11983,0.02379
11984,0.200560004
11985,0.0470700003
11986,0.0533099994
11987,0.481220007
11988,0.331
11989,0.218759999
11990,0.488779992
11991,0.30607
11992,0.295210004
11993,0.315230012
11994,0.268229991
11995,0.276169986
11996,0.0382900015
11997,0.158350006
11998,0.282819986
11999,0.201350003
12000,0.333880007
12001,0.309199989
12002,0.348830014
12003,0.305400014
12004,0.0868899971
12005,0.120860003
12006,0.474999994
12007,0.370700002
12008,0.148910001
12009,0.467570007
12010,0.20623
12011,0.416209996
12012,0.181299999
12013,0.0829399973
12014,0.328999996
12015,0.272630006
12016,0.181280002
12017,0.263850003
12018,0.111840002
12019,0.278820008
12020,0.19765
12021,0.235660002
12022,0.245859995
12023,0.211050004
12024,0.373750001
12025,0.294039994
12026,0.124569997
12027,0.254269987
12028,0.184870005
12029,0.332199991
12030,0.27768001
12031,0.473170012
12032,0.0778499991
12033,0.356130004
12034,0.110490002
12035,0.166219994
12036,0.342940003
12037,0.442919999
12038,0.283340007
12039,0.194549993
12040,0.0510799997
12041,0.214520007
12042,0.117839999
12043,0.18558
12044,0.235369995
12045,0.48635
12046,0.209952503
12047,0.264600009
12048,0.389230013
12049,0.354712576
12050,0.335079998
12051,0.301050007
12052,0.170479998
12053,0.413899988
12054,0.455199987
12055,0.176840007
12056,0.22879
12057,0.459679991
12058,0.142859995
12059,0.130520001
12060,0.216869995
12061,0.129329994
12062,0.122309998
12063,0.482219994
12064,0.147909999
12065,0.447600007
12066,0.342799991
12067,0.351310015
12068,0.0482599996
12069,0.139160007
12070,0.120690003
12071,0.291779995
12072,0.30430001
12073,0.288569987
12074,0.127580002
12075,0.464540005
12076,0.234772906
12077,0.185670003
12078,0.0920000002
12079,0.0654599965
12080,0.180030003
12081,0.39293021
12082,0.0549000017
12083,0.420179993
12084,0.173969999
12085,0.0888400003
12086,0.480049998
12087,0.225610003
12088,0.183980003
12089,0.297740012
12090,0.292050004
12091,0.496740013
12092,0.082659997
12093,0.0855899975
12094,0.337879986
12095,0.059390001
12096,0.123559996
12097,0.071419999
12098,0.123020001
12099,0.1294
12100,0.149059996
12101,0.209830001
12102,0.449400008
12103,0.360619992
12104,0.0957800001
12105,0.426400006
12106,0.136470005
12107,0.197319999
12108,0.467090011
12109,0.384490013
12110,0.105829999
12111,0.0800300017
12112,0.470389992
12113,0.183050007
12114,0.195329994
12115,0.298649997
12116,0.394279987
12117,0.407029986
12118,0.42245999
12119,0.149409994
12120,0.0623800009
12121,0.462780952
12122,0.0874100029
12123,0.198559999
12124,0.217979997
12125,0.497999996
12126,0.348219991
12127,0.0766000003
12128,0.311859995
12129,0.339080006
12130,0.224830002
12131,0.385650009
12132,0.37797001
12133,0.485170007
12134,0.433120012
12135,0.130799994
12136,0.205349997
12137,0.176249996
12138,0.119000003
12139,0.40753001
12140,0.127639994
12141,0.129010007
12142,0.192469999
12143,0.0637400001
12144,0.201159999
12145,0.25297001
12146,0.0594800003
12147,0.289200008
12148,0.449400008
12149,0.116750002
12150,0.104759999
12151,0.155900002
12152,0.197109997
12153,0.0192699991
12154,0.165800005
12155,0.468199998
12156,0.125
12157,0.0659999996
12158,0.0849300027
12159,0.0665900037
12160,0.131610006
12161,0.330000013
12162,0.152989998
12163,0.296739995
12164,0.135509998
12165,0.353689998
12166,0.454560012
12167,0.193949997
12168,0.441900015
12169,0.356559992
12170,0.117030002
12171,0.177809998
12172,0.319979995
12173,0.229080006
12174,0.146300003
12175,0.259920001
12176,0.125149995
12177,0.421510011
12178,0.322149992
12179,0.25733
12180,0.257719994
12181,0.0968500003
12182,0.370824814
12183,0.120999999
12184,0.0828699991
12185,0.286960006
12186,0.343959987
12187,0.200560004
12188,0.251300007
12189,0.252214193
12190,0.219520003
12191,0.31595999
12192,0.0735300034
12193,0.155880004
12194,0.131750003
12195,0.374579996
12196,0.0724800006
12197,0.257010013
12198,0.239319995
12199,0.259530008
12200,0.307720006
12201,0.339969993
12202,0.230140001
12203,0.268539995
12204,0.330599993
12205,0.127949998
12206,0.392010003
12207,0.110019997
12208,0.156289995
12209,0.319819987
12210,0.139379993
12211,0.121040002
12212,0.0726400018
12213,0.253910005
12214,0.241730005
12215,0.124260001
12216,0.13414
12217,0.345959991
12218,0.291850001
12219,0.482470006
12220,0.182620004
12221,0.35589999
12222,0.110490002
12223,0.205180004
12224,0.205819994
12225,0.495790005
12226,0.15399
12227,0.19923
12228,0.214129999
12229,0.139709994
12230,0.207980007
12231,0.0514100008
12232,0.236039996
12233,0.474000007
12234,0.111610003
12235,0.278310001
12236,0.0750200003
12237,0.253190011
12238,0.43957001
12239,0.222770005
12240,0.459479988
12241,0.363460004
12242,0.142189994
12243,0.102470003
12244,0.249579996
12245,0.0919499993
12246,0.130840003
12247,0.406650007
12248,0.109020002
12249,0.162980005
12250,0.149220005
12251,0.237399995
12252,0.483839989
12253,0.159429997
12254,0.128230006
12255,0.184699997
12256,0.126460001
12257,0.202720001
12258,0.0815299973
12259,0.0828600004
12260,0.405770004
12261,0.486880004
12262,0.276169986
12263,0.120410003
12264,0.299250007
12265,0.108099997
12266,0.168510005
12267,0.239810005
12268,0.198540002
12269,0.131239995
12270,0.0980999991
12271,0.0488899983
12272,0.0995099992
12273,0.467000008
12274,0.252279997
12275,0.286410004
12276,0.272680014
12277,0.15625
12278,0.229640007
12279,0.429349989
12280,0.205640003
12281,0.164044097
12282,0.235339999
12283,0.0589199997
12284,0.322030008
12285,0.349649996
12286,0.496529996
12287,0.104110003
12288,0.448790014
12289,0.468970001
12290,0.308409989
12291,0.0581099987
12292,0.0732000023
12293,0.405959994
12294,0.164480001
12295,0.49605
12296,0.0969000012
12297,0.092840001
12298,0.494509995
12299,0.482499987
12300,0.0854300037
12301,0.364769995
12302,0.0793199986
12303,0.220469996
12304,0.352409989
12305,0.417959988
12306,0.0909499973
12307,0.179989994
12308,0.146009997
12309,0.129830003
12310,0.100919999
12311,0.205980003
12312,0.0569600016
12313,0.106360003
12314,0.198809996
12315,0.159449995
12316,0.278979987
12317,0.085620001
12318,0.415289998
12319,0.104840003
12320,0.351260006
12321,0.173449993
12322,0.258980006
12323,0.453779995
12324,0.1391
12325,0.43294999
12326,0.0899399966
12327,0.491869986
12328,0.174909994
12329,0.136659995
12330,0.151659995
12331,0.209140003
12332,0.176320001
12333,0.158329993
12334,0.201079994
12335,0.341470003
12336,0.0874899998
12337,0.281459987
12338,0.30212
12339,0.496659994
12340,0.387109995
12341,0.392749995
12342,0.270489991
12343,0.493000001
12344,0.190129995
12345,0.151629999
12346,0.109630004
12347,0.169090003
12348,0.185519993
12349,0.035360001
12350,0.35661
12351,0.200923547
12352,0.0782700032
12353,0.426499993
12354,0.280990005
12355,0.145549998
12356,0.482430011
12357,0.21108
12358,0.462370008
12359,0.0733200014
12360,0.437929988
12361,0.12816
12362,0.0886100009
12363,0.197479993
12364,0.262140006
12365,0.151360005
12366,0.139630005
12367,0.226469994
12368,0.497310013
12369,0.229149997
12370,0.401380002
12371,0.314880013
12372,0.0860399976
12373,0.163259998
12374,0.462799996
12375,0.43294999
12376,0.28264001
12377,0.132339999
12378,0.195030004
12379,0.114689998
12380,0.120750003
12381,0.211610004
12382,0.289330006
12383,0.0989099964
12384,0.161249995
12385,0.474099994
12386,0.209189996
12387,0.0779599994
12388,0.122840002
12389,0.0775000006
12390,0.499350011
12391,0.300559998
12392,0.08653
12393,0.443300009
12394,0.307900012
12395,0.0825000033
12396,0.440640002
12397,0.146990001
12398,0.319189996
12399,0.483429998
12400,0.124849997
12401,0.473809987
12402,0.389759988
12403,0.470200002
12404,0.400370002
12405,0.43384999
12406,0.143959999
12407,0.0929099992
12408,0.177139997
12409,0.250589997
12410,0.491899997
12411,0.157629997
12412,0.122390002
12413,0.154679999
12414,0.325989991
12415,0.496479988
12416,0.0547400005
12417,0.333135217
12418,0.215499997
12419,0.414180011
12420,0.190359995
12421,0.264160007
12422,0.481220007
12423,0.462060004
12424,0.43215999
12425,0.498459995
12426,0.156540006
12427,0.170080006
12428,0.263249993
12429,0.0592200011
12430,0.414000005
12431,0.17904
12432,0.243640006
12433,0.484919995
12434,0.208780006
12435,0.165069997
12436,0.431499988
12437,0.125650004
12438,0.210219994
12439,0.426389992
12440,0.105240002
12441,0.251459986
12442,0.296680003
12443,0.26602
12444,0.471150011
12445,0.327809989
12446,0.151559994
12447,0.451420009
12448,0.119860001
12449,0.477120012
12450,0.304560006
12451,0.126369998
12452,0.40873
12453,0.300500005
12454,0.256209999
12455,0.418190002
12456,0.239610001
12457,0.17317
12458,0.115290001
12459,0.0586600006
12460,0.223250002
12461,0.131799996
12462,0.258780003
12463,0.131050006
12464,0.0841799974
12465,0.222829998
12466,0.463580012
12467,0.117729999
12468,0.0266200006
12469,0.181189999
12470,0.211669996
12471,0.481779993
12472,0.357950002
12473,0.0866800025
12474,0.0974799991
12475,0.180189997
12476,0.387910008
12477,0.496930003
12478,0.197410002
12479,0.472539991
12480,0.116329998
12481,0.0848399997
12482,0.475010008
12483,0.256000012
12484,0.111380003
12485,0.148509994
12486,0.219219998
12487,0.0730099976
12488,0.1338
12489,0.198664337
12490,0.164759994
12491,0.133139998
12492,0.123470001
12493,0.263280004
12494,0.275900006
12495,0.400029987
12496,0.498899996
12497,0.241449997
12498,0.115010001
12499,0.156719998
12500,0.322919995
12501,0.26462999
12502,0.22586
12503,0.127230003
12504,0.42899999
12505,0.309989989
12506,0.315250009
12507,0.199599996
12508,0.295370013
12509,0.290980011
12510,0.0633699968
12511,0.0499400012
12512,0.264649987
12513,0.268590003
12514,0.2289
12515,0.482499987
12516,0.108070001
12517,0.430409998
12518,0.320439994
12519,0.161139995
12520,0.0992999971
12521,0.147259995
12522,0.462700009
12523,0.48495999
12524,0.292459995
12525,0.163409993
12526,0.113509998
12527,0.0548800007
12528,0.289130002
12529,0.256280005
12530,0.162349999
12531,0.154909998
12532,0.351249993
12533,0.356000006
12534,0.418879986
12535,0.208560005
12536,0.122419998
12537,0.344249994
12538,0.316489995
12539,0.339929998
12540,0.389400005
12541,0.409009993
12542,0.224769995
12543,0.0830700025
12544,0.402819991
12545,0.200320005
12546,0.150429994
12547,0.427430004
12548,0.257050008
12549,0.492570013
12550,0.185699999
12551,0.235909998
12552,0.376159996
12553,0.374992609
12554,0.0803200006
12555,0.141489998
12556,0.304820001
12557,0.157120004
12558,0.0783500001
12559,0.319339991
12560,0.428579986
12561,0.367300004
12562,0.121150002
12563,0.1796
12564,0.153339997
12565,0.28689
12566,0.249990001
12567,0.216629997
12568,0.36849001
12569,0.289380014
12570,0.264470011
12571,0.137620002
12572,0.108750001
12573,0.291339993
12574,0.460590005
12575,0.242860004
12576,0.31310001
12577,0.1043
12578,0.08292
12579,0.11648
12580,0.125670001
12581,0.323740005
12582,0.4472
12583,0.28323999
12584,0.149629995
12585,0.208969995
12586,0.280849993
12587,0.187150002
12588,0.202089995
12589,0.146760002
12590,0.231539994
12591,0.347050011
12592,0.265549988
12593,0.481249988
12594,0.116339996
12595,0.464280009
12596,0.277550012
12597,0.476300001
12598,0.347880006
12599,0.434029996
12600,0.48337999
12601,0.146970004
12602,0.163289994
12603,0.386079997
12604,0.216600001
12605,0.120999999
12606,0.0766000003
12607,0.100440003
12608,0.354979992
12609,0.486180007
12610,0.452780008
12611,0.450500011
12612,0.0267099999
12613,0.295139998
12614,0.291669995
12615,0.453979999
12616,0.13515
12617,0.442600012
12618,0.295920014
12619,0.417629987
12620,0.12331
12621,0.432000011
12622,0.0256999992
12623,0.105860002
12624,0.354719996
12625,0.0771199986
12626,0.443720013
12627,0.25959
12628,0.12229
12629,0.151920006
12630,0.295489997
12631,0.0508100018
12632,0.275000006
12633,0.436190009
12634,0.489250004
12635,0.356700003
12636,0.462069988
12637,0.146060005
12638,0.0736500025
12639,0.143590003
12640,0.136899993
12641,0.304800004
12642,0.232720003
12643,0.233600006
12644,0.143470004
12645,0.166730002
12646,0.333189994
12647,0.192609996
12648,0.1646
12649,0.0979200006
12650,0.081840001
12651,0.328139991
12652,0.268680006
12653,0.301609993
12654,0.189359993
12655,0.38271001
12656,0.132499993
12657,0.272179991
12658,0.259429991
12659,0.486909986
12660,0.475410014
12661,0.183060005
12662,0.497799993
12663,0.451539993
12664,0.149499997
12665,0.481000006
12666,0.217289999
12667,0.189280003
12668,0.33348
12669,0.135849997
12670,0.464109987
12671,0.054299999
12672,0.438739985
12673,0.250349998
12674,0.362080008
12675,0.478949994
12676,0.15219
12677,0.199180007
12678,0.10193
12679,0.181950003
12680,0.287019998
12681,0.471980006
12682,0.119910002
12683,0.451579988
12684,0.202169999
12685,0.497669995
12686,0.195319995
12687,0.157350004
12688,0.324420005
12689,0.146640003
12690,0.465200007
12691,0.0601500012
12692,0.472310007
12693,0.162100002
12694,0.120750003
12695,0.17193
12696,0.216499999
12697,0.124059997
12698,0.462379992
12699,0.295870006
12700,0.394190013
12701,0.171709999
12702,0.252169997
12703,0.497790009
12704,0.122440003
12705,0.184540004
12706,0.355419993
12707,0.459010005
12708,0.261449993
12709,0.304289997
12710,0.135499999
12711,0.0556799993
12712,0.157920003
12713,0.0843899995
12714,0.244230002
12715,0.111149997
12716,0.461299986
12717,0.48199001
12718,0.316780001
12719,0.185090005
12720,0.164230004
12721,0.260890007
12722,0.456690013
12723,0.265179992
12724,0.123109996
12725,0.430739999
12726,0.177900001
12727,0.207379997
12728,0.18073
12729,0.0825299993
12730,0.178010002
12731,0.121699996
12732,0.107450001
12733,0.107579999
12734,0.286469996
12735,0.183280006
12736,0.170469999
12737,0.460920006
12738,0.175469995
12739,0.298200011
12740,0.147699997
12741,0.482430011
12742,0.38688001
12743,0.417459995
12744,0.499359995
12745,0.187910005
12746,0.200529993
12747,0.354209989
12748,0.462379992
12749,0.188519999
12750,0.19066
12751,0.438919991
12752,0.462909997
12753,0.132080004
12754,0.136649996
12755,0.393700004
12756,0.0764499977
12757,0.0772700012
12758,0.162819996
12759,0.202360004
12760,0.133389995
12761,0.472189993
12762,0.255019993
12763,0.481029987
12764,0.242029995
12765,0.0521799996
12766,0.359019995
12767,0.192910001
12768,0.147850007
12769,0.163690001
12770,0.194769993
12771,0.11744
12772,0.42840001
12773,0.23263
12774,0.226589993
12775,0.201110005
12776,0.282350004
12777,0.314729989
12778,0.118780002
12779,0.114579998
12780,0.0749199986
12781,0.24368
12782,0.0608099997
12783,0.29155001
12784,0.446339995
12785,0.184809998
12786,0.479270011
12787,0.321749985
12788,0.482969999
12789,0.368090004
12790,0.432619989
12791,0.136979997
12792,0.132200003
12793,0.0983199999
12794,0.188519999
12795,0.110909998
12796,0.311679989
12797,0.499929994
12798,0.196601301
12799,0.04617
12800,0.279439986
12801,0.188840002
12802,0.368889987
12803,0.279929996
12804,0.147159994
12805,0.075120002
12806,0.133249998
12807,0.29629001
12808,0.442999989
12809,0.373540014
12810,0.260850012
12811,0.282319993
12812,0.122830003
12813,0.22405
12814,0.346289992
12815,0.474370003
12816,0.18795
12817,0.136570007
12818,0.183689997
12819,0.16934
12820,0.131850004
12821,0.26613
12822,0.097769998
12823,0.168520004
12824,0.101520002
12825,0.317799985
12826,0.253549993
12827,0.49774
12828,0.189040005
12829,0.484189987
12830,0.178969994
12831,0.248249993
12832,0.218559995
12833,0.146650001
12834,0.33002001
12835,0.277020007
12836,0.280499995
12837,0.244269997
12838,0.0838499963
12839,0.0368600003
12840,0.472420007
12841,0.433840007
12842,0.308820009
12843,0.168410003
12844,0.313670009
12845,0.247370005
12846,0.374280006
12847,0.223030001
12848,0.349629998
12849,0.0786499977
12850,0.18897
12851,0.399699986
12852,0.167502701
12853,0.203280002
12854,0.280620009
12855,0.181600004
12856,0.126190007
12857,0.411900014
12858,0.464399993
12859,0.210140005
12860,0.173519999
12861,0.301550001
12862,0.248999998
12863,0.470880002
12864,0.0913499966
12865,0.321420014
12866,0.49465999
12867,0.0419499986
